station,date,prcp,tobs,Month,Year
USC00513117,4/9/12,0.11,69,4,2012
USC00513117,4/10/12,0.03,67,4,2012
USC00513117,4/11/12,0.17,70,4,2012
USC00513117,4/12/12,0.03,70,4,2012
USC00513117,4/13/12,0.02,66,4,2012
USC00513117,4/14/12,0,69,4,2012
USC00513117,4/15/12,0.05,70,4,2012
USC00513117,4/16/12,0.04,71,4,2012
USC00513117,4/17/12,0,72,4,2012
USC00513117,4/18/12,0,72,4,2012
USC00513117,4/19/12,0,72,4,2012
USC00513117,4/20/12,0.02,70,4,2012
USC00513117,4/21/12,0.02,70,4,2012
USC00513117,4/22/12,0.03,70,4,2012
USC00513117,4/23/12,0.11,70,4,2012
USC00513117,4/24/12,0.02,70,4,2012
USC00513117,4/25/12,0.02,69,4,2012
USC00513117,4/26/12,0.02,71,4,2012
USC00513117,4/27/12,0.28,68,4,2012
USC00513117,4/28/12,0,75,4,2012
USC00513117,4/29/12,0,71,4,2012
USC00513117,4/30/12,0,71,4,2012
USC00513117,5/1/12,0.02,71,5,2012
USC00513117,5/2/12,0.13,70,5,2012
USC00513117,5/3/12,0.11,70,5,2012
USC00513117,5/4/12,0.06,69,5,2012
USC00513117,5/5/12,0.1,71,5,2012
USC00513117,5/6/12,0,78,5,2012
USC00513117,5/7/12,0.05,71,5,2012
USC00513117,5/8/12,0,71,5,2012
USC00513117,5/9/12,0,71,5,2012
USC00513117,5/10/12,0,70,5,2012
USC00513117,5/11/12,0.04,70,5,2012
USC00513117,5/12/12,0,70,5,2012
USC00513117,5/13/12,0,67,5,2012
USC00513117,5/14/12,0,65,5,2012
USC00513117,5/15/12,0,67,5,2012
USC00513117,5/16/12,0,70,5,2012
USC00513117,5/17/12,0.02,73,5,2012
USC00513117,5/18/12,0,73,5,2012
USC00513117,5/19/12,0,74,5,2012
USC00513117,5/20/12,0.03,72,5,2012
USC00513117,5/21/12,0.17,72,5,2012
USC00513117,5/22/12,0,74,5,2012
USC00513117,5/23/12,0,73,5,2012
USC00513117,5/24/12,0.07,73,5,2012
USC00513117,5/25/12,0,73,5,2012
USC00513117,5/26/12,0.04,70,5,2012
USC00513117,5/27/12,0.02,73,5,2012
USC00513117,5/28/12,0.01,74,5,2012
USC00513117,5/29/12,0,72,5,2012
USC00513117,5/30/12,0,72,5,2012
USC00513117,5/31/12,0.05,72,5,2012
USC00513117,6/1/12,0.08,71,6,2012
USC00513117,6/2/12,0.03,71,6,2012
USC00513117,6/3/12,0,75,6,2012
USC00513117,6/4/12,0,72,6,2012
USC00513117,6/5/12,0,72,6,2012
USC00513117,6/6/12,0.03,73,6,2012
USC00513117,6/7/12,0,73,6,2012
USC00513117,6/8/12,0,73,6,2012
USC00513117,6/9/12,0,74,6,2012
USC00513117,6/10/12,0,73,6,2012
USC00513117,6/11/12,0.04,72,6,2012
USC00513117,6/12/12,0.02,72,6,2012
USC00513117,6/13/12,0.05,70,6,2012
USC00513117,6/14/12,0.08,72,6,2012
USC00513117,6/15/12,0,72,6,2012
USC00513117,6/16/12,0,72,6,2012
USC00513117,6/17/12,0.02,74,6,2012
USC00513117,6/18/12,0,73,6,2012
USC00513117,6/19/12,0.01,73,6,2012
USC00513117,6/20/12,0.14,70,6,2012
USC00513117,6/21/12,0.02,73,6,2012
USC00513117,6/22/12,0.01,72,6,2012
USC00513117,6/23/12,0.28,73,6,2012
USC00513117,6/24/12,0.27,69,6,2012
USC00513117,6/25/12,0.04,72,6,2012
USC00513117,6/26/12,0.22,71,6,2012
USC00513117,6/27/12,0.23,71,6,2012
USC00513117,6/28/12,0,73,6,2012
USC00513117,6/29/12,0.06,73,6,2012
USC00513117,6/30/12,0,72,6,2012
USC00513117,7/1/12,0.07,72,7,2012
USC00513117,7/2/12,0.05,71,7,2012
USC00513117,7/3/12,0.13,72,7,2012
USC00513117,7/4/12,0.13,71,7,2012
USC00513117,7/5/12,0.04,72,7,2012
USC00513117,7/6/12,0.11,73,7,2012
USC00513117,7/7/12,0.06,74,7,2012
USC00513117,7/8/12,0.01,73,7,2012
USC00513117,7/9/12,0,73,7,2012
USC00513117,7/10/12,0.01,73,7,2012
USC00513117,7/11/12,0.02,73,7,2012
USC00513117,7/12/12,0,73,7,2012
USC00513117,7/13/12,0.18,73,7,2012
USC00513117,7/14/12,0.08,75,7,2012
USC00513117,7/15/12,0,75,7,2012
USC00513117,7/16/12,0.08,73,7,2012
USC00513117,7/17/12,0.11,73,7,2012
USC00513117,7/18/12,0.03,74,7,2012
USC00513117,7/19/12,0.12,73,7,2012
USC00513117,7/20/12,0.8,70,7,2012
USC00513117,7/21/12,0.04,75,7,2012
USC00513117,7/22/12,0,74,7,2012
USC00513117,7/23/12,0.03,74,7,2012
USC00513117,7/24/12,0,74,7,2012
USC00513117,7/25/12,0.01,74,7,2012
USC00513117,7/26/12,0.01,73,7,2012
USC00513117,7/27/12,0,73,7,2012
USC00513117,7/28/12,0.43,75,7,2012
USC00513117,7/29/12,0.09,74,7,2012
USC00513117,7/30/12,0.08,74,7,2012
USC00513117,7/31/12,0.03,73,7,2012
USC00513117,8/1/12,0,75,8,2012
USC00513117,8/2/12,0,73,8,2012
USC00513117,8/3/12,0,74,8,2012
USC00513117,8/4/12,0,74,8,2012
USC00513117,8/5/12,0.1,74,8,2012
USC00513117,8/6/12,0.1,73,8,2012
USC00513117,8/7/12,0.02,74,8,2012
USC00513117,8/8/12,0.04,74,8,2012
USC00513117,8/9/12,0.02,75,8,2012
USC00513117,8/10/12,0,73,8,2012
USC00513117,8/11/12,0.02,72,8,2012
USC00513117,8/12/12,0.08,76,8,2012
USC00513117,8/13/12,0.06,75,8,2012
USC00513117,8/14/12,0.06,72,8,2012
USC00513117,8/15/12,0.01,75,8,2012
USC00513117,8/16/12,0,75,8,2012
USC00513117,8/17/12,0,75,8,2012
USC00513117,8/19/12,0,71,8,2012
USC00513117,8/20/12,0.01,75,8,2012
USC00513117,8/21/12,0.03,74,8,2012
USC00513117,8/22/12,0.02,73,8,2012
USC00513117,8/23/12,0.03,75,8,2012
USC00513117,8/24/12,0,75,8,2012
USC00513117,8/25/12,0,75,8,2012
USC00513117,8/26/12,0.02,74,8,2012
USC00513117,8/27/12,0,75,8,2012
USC00513117,8/28/12,0.06,74,8,2012
USC00513117,8/29/12,0.08,72,8,2012
USC00513117,8/30/12,0.06,74,8,2012
USC00513117,8/31/12,0.04,76,8,2012
USC00513117,9/1/12,0.02,74,9,2012
USC00513117,9/2/12,0.08,72,9,2012
USC00513117,9/3/12,0.09,75,9,2012
USC00513117,9/4/12,0,74,9,2012
USC00513117,9/5/12,0.02,74,9,2012
USC00513117,9/6/12,0.02,74,9,2012
USC00513117,9/7/12,0.07,77,9,2012
USC00513117,9/8/12,0.14,74,9,2012
USC00513117,9/9/12,0.07,75,9,2012
USC00513117,9/10/12,0,75,9,2012
USC00513117,9/11/12,0.18,74,9,2012
USC00513117,9/12/12,0.04,74,9,2012
USC00513117,9/13/12,0.07,74,9,2012
USC00513117,9/14/12,0.04,75,9,2012
USC00513117,9/15/12,0.02,72,9,2012
USC00513117,9/16/12,0,72,9,2012
USC00513117,9/17/12,0.04,74,9,2012
USC00513117,9/18/12,0,73,9,2012
USC00513117,9/19/12,0.25,72,9,2012
USC00513117,9/20/12,0.55,71,9,2012
USC00513117,9/22/12,0,73,9,2012
USC00513117,9/23/12,0.02,74,9,2012
USC00513117,9/24/12,0.07,75,9,2012
USC00513117,9/25/12,0.01,74,9,2012
USC00513117,9/26/12,0,74,9,2012
USC00513117,9/27/12,0.05,80,9,2012
USC00513117,9/28/12,0.01,75,9,2012
USC00513117,9/29/12,0.01,74,9,2012
USC00513117,9/30/12,0,73,9,2012
USC00513117,10/1/12,0.01,70,10,2012
USC00513117,10/2/12,0,72,10,2012
USC00513117,10/3/12,0,72,10,2012
USC00513117,10/4/12,0,73,10,2012
USC00513117,10/5/12,0,70,10,2012
USC00513117,10/6/12,0,71,10,2012
USC00513117,10/7/12,0,75,10,2012
USC00513117,10/8/12,0.04,75,10,2012
USC00513117,10/9/12,0,74,10,2012
USC00513117,10/10/12,0,72,10,2012
USC00513117,10/11/12,0.22,75,10,2012
USC00513117,10/12/12,0,74,10,2012
USC00513117,10/13/12,0,75,10,2012
USC00513117,10/14/12,0.07,74,10,2012
USC00513117,10/15/12,0.09,75,10,2012
USC00513117,10/16/12,0.07,73,10,2012
USC00513117,10/17/12,0,69,10,2012
USC00513117,10/18/12,0,70,10,2012
USC00513117,10/19/12,0.08,74,10,2012
USC00513117,10/20/12,0,74,10,2012
USC00513117,10/21/12,0,75,10,2012
USC00513117,10/22/12,0,75,10,2012
USC00513117,10/23/12,0.02,75,10,2012
USC00513117,10/24/12,0.01,73,10,2012
USC00513117,10/25/12,0.16,73,10,2012
USC00513117,10/26/12,0,72,10,2012
USC00513117,10/27/12,0,71,10,2012
USC00513117,10/28/12,0.02,74,10,2012
USC00513117,10/29/12,0.04,73,10,2012
USC00513117,10/30/12,0.01,74,10,2012
USC00513117,10/31/12,0.03,72,10,2012
USC00513117,11/1/12,0,67,11,2012
USC00513117,11/2/12,0,67,11,2012
USC00513117,11/3/12,0,74,11,2012
USC00513117,11/4/12,0,68,11,2012
USC00513117,11/5/12,0,69,11,2012
USC00513117,11/6/12,0,74,11,2012
USC00513117,11/7/12,0.07,74,11,2012
USC00513117,11/8/12,0.03,73,11,2012
USC00513117,11/9/12,0.03,74,11,2012
USC00513117,11/10/12,0.02,74,11,2012
USC00513117,11/11/12,0,74,11,2012
USC00513117,11/12/12,0,74,11,2012
USC00513117,11/13/12,0.08,73,11,2012
USC00513117,11/14/12,0.07,74,11,2012
USC00513117,11/15/12,0.05,73,11,2012
USC00513117,11/16/12,0.13,72,11,2012
USC00513117,11/17/12,0.03,73,11,2012
USC00513117,11/18/12,0.06,72,11,2012
USC00513117,11/19/12,0.06,76,11,2012
USC00513117,11/20/12,0,73,11,2012
USC00513117,11/21/12,0.01,71,11,2012
USC00513117,11/22/12,0.88,67,11,2012
USC00513117,11/23/12,0,68,11,2012
USC00513117,11/24/12,0.02,77,11,2012
USC00513117,11/25/12,0,69,11,2012
USC00513117,11/26/12,0.03,72,11,2012
USC00513117,11/27/12,0,71,11,2012
USC00513117,11/28/12,0,69,11,2012
USC00513117,11/29/12,0,65,11,2012
USC00513117,11/30/12,0,65,11,2012
USC00513117,12/1/12,0,65,12,2012
USC00513117,12/2/12,0,70,12,2012
USC00513117,12/3/12,0,76,12,2012
USC00513117,12/4/12,0.18,68,12,2012
USC00513117,12/5/12,0.07,71,12,2012
USC00513117,12/6/12,0,71,12,2012
USC00513117,12/7/12,0,68,12,2012
USC00513117,12/8/12,0,70,12,2012
USC00513117,12/9/12,0,73,12,2012
USC00513117,12/10/12,0.03,73,12,2012
USC00513117,12/11/12,0,72,12,2012
USC00513117,12/12/12,0.07,71,12,2012
USC00513117,12/13/12,0.1,70,12,2012
USC00513117,12/14/12,0.08,72,12,2012
USC00513117,12/15/12,0.1,71,12,2012
USC00513117,12/16/12,0.04,72,12,2012
USC00513117,12/17/12,0.02,72,12,2012
USC00513117,12/18/12,0.2,71,12,2012
USC00513117,12/19/12,0.24,70,12,2012
USC00513117,12/20/12,0.08,71,12,2012
USC00513117,12/21/12,0.06,71,12,2012
USC00513117,12/22/12,0.07,71,12,2012
USC00513117,12/23/12,0.02,66,12,2012
USC00513117,12/24/12,0,65,12,2012
USC00513117,12/25/12,0,73,12,2012
USC00513117,12/26/12,0.01,72,12,2012
USC00513117,12/27/12,0,72,12,2012
USC00513117,12/28/12,0,65,12,2012
USC00513117,12/29/12,0,65,12,2012
USC00513117,12/30/12,0.21,68,12,2012
USC00513117,12/31/12,0.17,67,12,2012
USC00513117,1/1/13,0.16,71,1,2013
USC00513117,1/2/13,0.07,69,1,2013
USC00513117,1/3/13,0.23,68,1,2013
USC00513117,1/4/13,0.06,71,1,2013
USC00513117,1/5/13,0.08,71,1,2013
USC00513117,1/6/13,0.19,71,1,2013
USC00513117,1/7/13,0.04,71,1,2013
USC00513117,1/8/13,0.04,70,1,2013
USC00513117,1/9/13,0.16,70,1,2013
USC00513117,1/10/13,0.05,71,1,2013
USC00513117,1/11/13,0,71,1,2013
USC00513117,1/13/13,0,77,1,2013
USC00513117,1/14/13,0,74,1,2013
USC00513117,1/15/13,1.27,64,1,2013
USC00513117,1/16/13,0,60,1,2013
USC00513117,1/17/13,0.1,62,1,2013
USC00513117,1/18/13,0,62,1,2013
USC00513117,1/19/13,0,67,1,2013
USC00513117,1/20/13,0,68,1,2013
USC00513117,1/21/13,0,70,1,2013
USC00513117,1/22/13,0,70,1,2013
USC00513117,1/23/13,0,70,1,2013
USC00513117,1/24/13,0.71,67,1,2013
USC00513117,1/25/13,0.59,64,1,2013
USC00513117,1/26/13,0,65,1,2013
USC00513117,1/27/13,0.03,74,1,2013
USC00513117,1/28/13,2.6,64,1,2013
USC00513117,1/29/13,0.71,65,1,2013
USC00513117,1/30/13,0,64,1,2013
USC00513117,1/31/13,0,70,1,2013
USC00513117,2/1/13,0,69,2,2013
USC00513117,2/2/13,0,70,2,2013
USC00513117,2/3/13,0,67,2,2013
USC00513117,2/4/13,0,70,2,2013
USC00513117,2/5/13,0,70,2,2013
USC00513117,2/6/13,0,70,2,2013
USC00513117,2/7/13,0.16,70,2,2013
USC00513117,2/8/13,0.01,70,2,2013
USC00513117,2/9/13,0,69,2,2013
USC00513117,2/10/13,0.02,70,2,2013
USC00513117,2/11/13,0.07,69,2,2013
USC00513117,2/12/13,0.02,68,2,2013
USC00513117,2/13/13,0.02,68,2,2013
USC00513117,2/14/13,0,68,2,2013
USC00513117,2/15/13,0,69,2,2013
USC00513117,2/16/13,0.04,70,2,2013
USC00513117,2/17/13,0,68,2,2013
USC00513117,2/18/13,0,70,2,2013
USC00513117,2/19/13,0.12,69,2,2013
USC00513117,2/20/13,0.11,70,2,2013
USC00513117,2/21/13,0.05,69,2,2013
USC00513117,2/22/13,0.83,69,2,2013
USC00513117,2/23/13,0.23,69,2,2013
USC00513117,2/24/13,0.09,69,2,2013
USC00513117,2/25/13,0.02,68,2,2013
USC00513117,2/26/13,0.08,69,2,2013
USC00513117,2/27/13,0.03,70,2,2013
USC00513117,2/28/13,0,70,2,2013
USC00513117,3/1/13,0,69,3,2013
USC00513117,3/2/13,0,70,3,2013
USC00513117,3/3/13,0,70,3,2013
USC00513117,3/4/13,0,70,3,2013
USC00513117,3/5/13,0,70,3,2013
USC00513117,3/6/13,0.02,69,3,2013
USC00513117,3/7/13,0.06,66,3,2013
USC00513117,3/8/13,0.15,61,3,2013
USC00513117,3/9/13,0.1,70,3,2013
USC00513117,3/10/13,1.69,68,3,2013
USC00513117,3/11/13,0.8,62,3,2013
USC00513117,3/12/13,0.01,66,3,2013
USC00513117,3/13/13,0.03,64,3,2013
USC00513117,3/14/13,0,66,3,2013
USC00513117,3/15/13,0,62,3,2013
USC00513117,3/16/13,0,74,3,2013
USC00513117,3/17/13,0,63,3,2013
USC00513117,3/18/13,0.49,59,3,2013
USC00513117,3/19/13,0,63,3,2013
USC00513117,3/20/13,0,63,3,2013
USC00513117,3/21/13,0,76,3,2013
USC00513117,3/22/13,0,73,3,2013
USC00513117,3/23/13,0.11,66,3,2013
USC00513117,3/24/13,0.43,70,3,2013
USC00513117,3/25/13,0.8,67,3,2013
USC00513117,3/26/13,0.03,67,3,2013
USC00513117,3/27/13,0,70,3,2013
USC00513117,3/28/13,0.07,69,3,2013
USC00513117,3/29/13,0.07,69,3,2013
USC00513117,3/30/13,0.05,69,3,2013
USC00513117,3/31/13,0.02,64,3,2013
USC00513117,4/1/13,0,63,4,2013
USC00513117,4/2/13,0,63,4,2013
USC00513117,4/3/13,0.02,64,4,2013
USC00513117,4/4/13,0.07,65,4,2013
USC00513117,4/5/13,0,70,4,2013
USC00513117,4/6/13,0,72,4,2013
USC00513117,4/7/13,0.01,73,4,2013
USC00513117,4/8/13,0,71,4,2013
USC00513117,4/9/13,0.02,71,4,2013
USC00513117,4/10/13,0.03,71,4,2013
USC00513117,4/11/13,0.01,68,4,2013
USC00513117,4/12/13,0,73,4,2013
USC00513117,4/13/13,0.01,70,4,2013
USC00513117,4/14/13,0,75,4,2013
USC00513117,4/15/13,0.43,69,4,2013
USC00513117,4/16/13,0.19,65,4,2013
USC00513117,4/17/13,0,72,4,2013
USC00513117,4/18/13,0,72,4,2013
USC00513117,4/19/13,0.03,71,4,2013
USC00513117,4/20/13,0.11,77,4,2013
USC00513117,4/21/13,0,71,4,2013
USC00513117,4/22/13,0.44,70,4,2013
USC00513117,4/23/13,0.37,74,4,2013
USC00513117,4/24/13,0.76,67,4,2013
USC00513117,4/25/13,0.94,70,4,2013
USC00513117,4/26/13,0,72,4,2013
USC00513117,4/27/13,0,70,4,2013
USC00513117,4/28/13,0,68,4,2013
USC00513117,4/29/13,0,74,4,2013
USC00513117,4/30/13,0,70,4,2013
USC00513117,5/1/13,0.04,73,5,2013
USC00513117,5/2/13,0,73,5,2013
USC00513117,5/3/13,0,72,5,2013
USC00513117,5/4/13,0,70,5,2013
USC00513117,5/5/13,1.05,72,5,2013
USC00513117,5/6/13,0.09,69,5,2013
USC00513117,5/7/13,0,66,5,2013
USC00513117,5/8/13,0,69,5,2013
USC00513117,5/9/13,0,70,5,2013
USC00513117,5/10/13,0.1,70,5,2013
USC00513117,5/11/13,0.09,74,5,2013
USC00513117,5/12/13,0.22,68,5,2013
USC00513117,5/13/13,0.95,73,5,2013
USC00513117,5/14/13,0.01,73,5,2013
USC00513117,5/15/13,0,74,5,2013
USC00513117,5/16/13,0,74,5,2013
USC00513117,5/17/13,0,74,5,2013
USC00513117,5/18/13,0,79,5,2013
USC00513117,5/19/13,0.02,69,5,2013
USC00513117,5/20/13,0.54,68,5,2013
USC00513117,5/21/13,0,66,5,2013
USC00513117,5/22/13,0,69,5,2013
USC00513117,5/23/13,0,73,5,2013
USC00513117,5/24/13,0,75,5,2013
USC00513117,5/25/13,0.12,74,5,2013
USC00513117,5/26/13,0.18,75,5,2013
USC00513117,5/27/13,0.02,74,5,2013
USC00513117,5/28/13,0.06,73,5,2013
USC00513117,5/29/13,0.21,71,5,2013
USC00513117,5/30/13,0.74,77,5,2013
USC00513117,5/31/13,0.04,74,5,2013
USC00513117,6/1/13,0.05,75,6,2013
USC00513117,6/2/13,0.02,75,6,2013
USC00513117,6/3/13,0.02,75,6,2013
USC00513117,6/4/13,0,75,6,2013
USC00513117,6/5/13,0,74,6,2013
USC00513117,6/6/13,0.03,74,6,2013
USC00513117,6/7/13,0,74,6,2013
USC00513117,6/8/13,0,75,6,2013
USC00513117,6/9/13,0,75,6,2013
USC00513117,6/10/13,0.02,74,6,2013
USC00513117,6/11/13,0,75,6,2013
USC00513117,6/12/13,0,75,6,2013
USC00513117,6/13/13,0.02,74,6,2013
USC00513117,6/14/13,0.08,72,6,2013
USC00513117,6/15/13,0.01,74,6,2013
USC00513117,6/16/13,0,74,6,2013
USC00513117,6/17/13,0.01,74,6,2013
USC00513117,6/18/13,0.02,74,6,2013
USC00513117,6/19/13,0,74,6,2013
USC00513117,6/20/13,0,72,6,2013
USC00513117,6/21/13,0.22,70,6,2013
USC00513117,6/22/13,0.27,75,6,2013
USC00513117,6/23/13,0.03,74,6,2013
USC00513117,6/24/13,0.02,71,6,2013
USC00513117,6/25/13,0.05,71,6,2013
USC00513117,6/26/13,1,70,6,2013
USC00513117,6/27/13,0.1,73,6,2013
USC00513117,6/28/13,0.02,71,6,2013
USC00513117,6/29/13,0.22,71,6,2013
USC00513117,6/30/13,0.01,77,6,2013
USC00513117,7/2/13,0.02,75,7,2013
USC00513117,7/3/13,0.18,72,7,2013
USC00513117,7/4/13,0.01,75,7,2013
USC00513117,7/5/13,0,69,7,2013
USC00513117,7/6/13,0,72,7,2013
USC00513117,7/7/13,0,78,7,2013
USC00513117,7/8/13,0.03,75,7,2013
USC00513117,7/9/13,0,76,7,2013
USC00513117,7/10/13,0.15,75,7,2013
USC00513117,7/11/13,0.05,74,7,2013
USC00513117,7/12/13,0.06,74,7,2013
USC00513117,7/13/13,0.01,75,7,2013
USC00513117,7/14/13,0,77,7,2013
USC00513117,7/15/13,0,73,7,2013
USC00513117,7/16/13,0,75,7,2013
USC00513117,7/17/13,0,77,7,2013
USC00513117,7/18/13,0.03,75,7,2013
USC00513117,7/19/13,0.05,74,7,2013
USC00513117,7/20/13,0.05,75,7,2013
USC00513117,7/21/13,0.01,79,7,2013
USC00513117,7/22/13,0.3,74,7,2013
USC00513117,7/23/13,0.83,73,7,2013
USC00513117,7/24/13,0,76,7,2013
USC00513117,7/25/13,0,75,7,2013
USC00513117,7/26/13,0,75,7,2013
USC00513117,7/28/13,0,77,7,2013
USC00513117,7/29/13,0.16,75,7,2013
USC00513117,7/30/13,0.08,78,7,2013
USC00513117,7/31/13,0.08,76,7,2013
USC00513117,8/1/13,0.06,75,8,2013
USC00513117,8/2/13,0,76,8,2013
USC00513117,8/3/13,0.04,77,8,2013
USC00513117,8/4/13,0.03,78,8,2013
USC00513117,8/5/13,0.02,76,8,2013
USC00513117,8/6/13,0,76,8,2013
USC00513117,8/7/13,0,81,8,2013
USC00513117,8/8/13,0,75,8,2013
USC00513117,8/9/13,0.01,72,8,2013
USC00513117,8/10/13,1.9,72,8,2013
USC00513117,8/11/13,1.09,76,8,2013
USC00513117,8/12/13,0.03,76,8,2013
USC00513117,8/13/13,0,76,8,2013
USC00513117,8/14/13,0.05,76,8,2013
USC00513117,8/15/13,0,76,8,2013
USC00513117,8/16/13,0.07,75,8,2013
USC00513117,8/17/13,0,77,8,2013
USC00513117,8/18/13,0,77,8,2013
USC00513117,8/19/13,0,74,8,2013
USC00513117,8/20/13,0,73,8,2013
USC00513117,8/21/13,0.57,73,8,2013
USC00513117,8/22/13,0,76,8,2013
USC00513117,8/23/13,0,77,8,2013
USC00513117,8/24/13,0,78,8,2013
USC00513117,8/25/13,0,77,8,2013
USC00513117,8/26/13,0,84,8,2013
USC00513117,8/27/13,0,76,8,2013
USC00513117,8/28/13,0,73,8,2013
USC00513117,8/29/13,0.05,72,8,2013
USC00513117,8/30/13,0.04,76,8,2013
USC00513117,8/31/13,0,83,8,2013
USC00513117,9/1/13,0.03,76,9,2013
USC00513117,9/2/13,0.01,76,9,2013
USC00513117,9/3/13,0,78,9,2013
USC00513117,9/4/13,0.16,75,9,2013
USC00513117,9/5/13,0,71,9,2013
USC00513117,9/6/13,0,73,9,2013
USC00513117,9/7/13,0.55,73,9,2013
USC00513117,9/8/13,0.1,77,9,2013
USC00513117,9/9/13,0.05,76,9,2013
USC00513117,9/10/13,0,76,9,2013
USC00513117,9/11/13,0.03,76,9,2013
USC00513117,9/12/13,0,75,9,2013
USC00513117,9/13/13,0.51,74,9,2013
USC00513117,9/14/13,0.18,76,9,2013
USC00513117,9/15/13,0.2,78,9,2013
USC00513117,9/16/13,0,78,9,2013
USC00513117,9/17/13,0.05,77,9,2013
USC00513117,9/18/13,0.06,78,9,2013
USC00513117,9/19/13,0.06,77,9,2013
USC00513117,9/20/13,0.01,76,9,2013
USC00513117,9/21/13,0.02,84,9,2013
USC00513117,9/22/13,0.07,77,9,2013
USC00513117,9/23/13,0.03,77,9,2013
USC00513117,9/24/13,0.1,77,9,2013
USC00513117,9/25/13,0.09,75,9,2013
USC00513117,9/26/13,0.05,75,9,2013
USC00513117,9/27/13,0,77,9,2013
USC00513117,9/28/13,0,78,9,2013
USC00513117,9/29/13,0.08,79,9,2013
USC00513117,9/30/13,0.06,76,9,2013
USC00513117,10/1/13,0,77,10,2013
USC00513117,10/2/13,0,77,10,2013
USC00513117,10/3/13,0,77,10,2013
USC00513117,10/4/13,0.01,76,10,2013
USC00513117,10/5/13,0.01,73,10,2013
USC00513117,10/6/13,0.33,76,10,2013
USC00513117,10/7/13,0,75,10,2013
USC00513117,10/8/13,0.04,76,10,2013
USC00513117,10/9/13,0.05,76,10,2013
USC00513117,10/10/13,0.15,72,10,2013
USC00513117,10/11/13,0.17,72,10,2013
USC00513117,10/12/13,0.63,76,10,2013
USC00513117,10/13/13,0,78,10,2013
USC00513117,10/14/13,0.16,73,10,2013
USC00513117,10/15/13,0.02,71,10,2013
USC00513117,10/16/13,0.27,71,10,2013
USC00513117,10/17/13,0,73,10,2013
USC00513117,10/18/13,0.02,73,10,2013
USC00513117,10/19/13,0,71,10,2013
USC00513117,10/20/13,0,72,10,2013
USC00513117,10/21/13,0,69,10,2013
USC00513117,10/22/13,0,71,10,2013
USC00513117,10/23/13,0,72,10,2013
USC00513117,10/24/13,0.02,73,10,2013
USC00513117,10/25/13,0.11,72,10,2013
USC00513117,10/26/13,0,75,10,2013
USC00513117,10/27/13,0,72,10,2013
USC00513117,10/28/13,0.7,72,10,2013
USC00513117,10/29/13,0.02,76,10,2013
USC00513117,10/30/13,0,73,10,2013
USC00513117,10/31/13,0.07,73,10,2013
USC00513117,11/1/13,0,76,11,2013
USC00513117,11/2/13,0.09,73,11,2013
USC00513117,11/3/13,0,77,11,2013
USC00513117,11/4/13,0.12,75,11,2013
USC00513117,11/5/13,0.01,72,11,2013
USC00513117,11/6/13,0.27,71,11,2013
USC00513117,11/7/13,0.16,69,11,2013
USC00513117,11/8/13,0.04,73,11,2013
USC00513117,11/9/13,0.76,74,11,2013
USC00513117,11/10/13,3.03,74,11,2013
USC00513117,11/11/13,0.27,76,11,2013
USC00513117,11/12/13,0.26,65,11,2013
USC00513117,11/13/13,0.12,65,11,2013
USC00513117,11/14/13,0,71,11,2013
USC00513117,11/15/13,0.76,72,11,2013
USC00513117,11/16/13,0.01,76,11,2013
USC00513117,11/17/13,0,73,11,2013
USC00513117,11/18/13,0.06,76,11,2013
USC00513117,11/19/13,0,70,11,2013
USC00513117,11/20/13,0,71,11,2013
USC00513117,11/21/13,0,72,11,2013
USC00513117,11/22/13,0,70,11,2013
USC00513117,11/23/13,0.1,74,11,2013
USC00513117,11/24/13,0.02,67,11,2013
USC00513117,11/25/13,0,74,11,2013
USC00513117,11/26/13,0,74,11,2013
USC00513117,11/27/13,0,70,11,2013
USC00513117,11/28/13,0.02,72,11,2013
USC00513117,11/29/13,0.13,73,11,2013
USC00513117,11/30/13,0.73,77,11,2013
USC00513117,12/1/13,0,76,12,2013
USC00513117,12/2/13,0.93,70,12,2013
USC00513117,12/3/13,0.8,71,12,2013
USC00513117,12/4/13,0,69,12,2013
USC00513117,12/5/13,0,67,12,2013
USC00513117,12/6/13,0,69,12,2013
USC00513117,12/7/13,0,71,12,2013
USC00513117,12/8/13,0,69,12,2013
USC00513117,12/9/13,0,72,12,2013
USC00513117,12/10/13,0.01,76,12,2013
USC00513117,12/11/13,0.13,75,12,2013
USC00513117,12/12/13,0,72,12,2013
USC00513117,12/13/13,0.01,75,12,2013
USC00513117,12/14/13,0,71,12,2013
USC00513117,12/15/13,0,69,12,2013
USC00513117,12/16/13,1.31,68,12,2013
USC00513117,12/17/13,0.01,68,12,2013
USC00513117,12/18/13,0.01,72,12,2013
USC00513117,12/19/13,1,70,12,2013
USC00513117,12/20/13,0.41,72,12,2013
USC00513117,12/21/13,0.01,75,12,2013
USC00513117,12/22/13,0.02,69,12,2013
USC00513117,12/23/13,0.02,72,12,2013
USC00513117,12/24/13,0.01,73,12,2013
USC00513117,12/25/13,0.02,73,12,2013
USC00513117,12/26/13,0.02,72,12,2013
USC00513117,12/27/13,0,73,12,2013
USC00513117,12/28/13,0.02,74,12,2013
USC00513117,12/29/13,0.03,73,12,2013
USC00513117,12/30/13,0,72,12,2013
USC00513117,12/31/13,0.09,68,12,2013
USC00513117,1/1/14,0,68,1,2014
USC00513117,1/2/14,0,75,1,2014
USC00513117,1/3/14,1.59,67,1,2014
